col_idx,key,var,se
460,1630215_off,0.002635592643044011,0.05133802336518237
461,1630215_def,0.002636555374861669,0.05134739891037977
462,1630219_off,0.0030356339120911845,0.05509658711836137
463,1630219_def,0.0030356337045084033,0.05509658523455336
464,1630222_off,0.0029958992297059368,0.054734808209273345
465,1630222_def,0.002995679833108809,0.05473280399457723
466,1630224_off,0.002691520720538469,0.05187986816230809
467,1630224_def,0.0026933855205627313,0.051897837339938656
468,1630228_off,0.002654654400223462,0.051523338403324195
469,1630228_def,0.002654491215250768,0.05152175477650939
470,1630230_off,0.0028399800409461074,0.05329146311508164
471,1630230_def,0.002833303278457131,0.05322878242508588
472,1630235_off,0.0029986029990271145,0.05475950144976773
473,1630235_def,0.0029986248626854063,0.05475970108287121
474,1630240_off,0.003011661039759478,0.05487860274970089
475,1630240_def,0.0030072708326253374,0.05483858890074887
476,1630241_off,0.0030040740378897966,0.05480943384025962
477,1630241_def,0.003003981234351562,0.05480858723185229
478,1630245_off,0.002578659766330299,0.05078050577072169
479,1630245_def,0.0025853066276166647,0.05084591062825667
480,1630249_off,0.0028033122080286447,0.05294631439513656
481,1630249_def,0.0028004898729201678,0.05291965488285206
482,1630264_off,0.0027648991532026046,0.0525823083670031
483,1630264_def,0.002761560929717044,0.05255055594108443
484,1630285_off,0.0027363964913670225,0.05231057724176844
485,1630285_def,0.0027378923822239326,0.05232487345635852
486,1630288_off,0.0029666975252054,0.05446739873727586
487,1630288_def,0.002966747554699512,0.05446785799624869
488,1630296_off,0.003024552385469564,0.05499593062645239
489,1630296_def,0.0030297944985301483,0.05504356909331142
490,1630311_off,0.00291854044390483,0.05402351750770057
491,1630311_def,0.0029212330603418505,0.05404843254287631
492,1630314_off,0.0026919959411431703,0.05188444796991841
493,1630314_def,0.0026822300825305938,0.05179025084444556
494,1630322_off,0.0028685535712474194,0.053558879480879916
495,1630322_def,0.0028654255592984166,0.053529669897155324
496,1630346_off,0.0030302321785057665,0.05504754470914908
497,1630346_def,0.003030234863896948,0.05504756910070551
498,1630526_off,0.002958243664368333,0.054389738594410736
499,1630526_def,0.0029622349794007426,0.05442641802838712
500,1630527_off,0.0026812605510024624,0.05178088982435955
501,1630527_def,0.0026855017248325805,0.05182182672226617
502,1630529_off,0.00242022786190793,0.0491958114264612
503,1630529_def,0.002420915719165467,0.04920280194425381
504,1630530_off,0.0023618332229419945,0.048598695691777515
505,1630530_def,0.0023621116254513145,0.04860155990759262
506,1630531_off,0.0027107975065891357,0.05206531961477943
507,1630531_def,0.00269859619270297,0.05194801432877844
508,1630532_off,0.002537822753976764,0.050376807699344786
509,1630532_def,0.0025360057292344107,0.05035877013226604
510,1630534_off,0.0026508934037005557,0.05148682747752629
511,1630534_def,0.002647142729798614,0.05145039095865661
512,1630537_off,0.0029735423755297306,0.05453019691445952
513,1630537_def,0.0029692028239191363,0.05449039203308356
514,1630538_off,0.0028143547352361517,0.05305049231850871
515,1630538_def,0.0028163248014026025,0.05306905691080823
516,1630540_off,0.002728587609847994,0.05223588431191717
517,1630540_def,0.002731321830838792,0.05226204962340065
518,1630541_off,0.002663775419397027,0.05161177597600209
519,1630541_def,0.0026579617230635655,0.05155542379870003
520,1630544_off,0.0026452128580125357,0.05143163285384332
521,1630544_def,0.002649546209009308,0.05147374290848984
522,1630548_off,0.002751530564811049,0.05245503374139653
523,1630548_def,0.002755442427927682,0.05249230827395269
524,1630550_off,0.0026643164215249347,0.05161701678250046
525,1630550_def,0.002663868268080361,0.05161267545942916
526,1630551_off,0.0027375821378104346,0.05232190877453186
527,1630551_def,0.002733618836905521,0.052284020856333546
528,1630553_off,0.002946682401948468,0.05428335289891799
529,1630553_def,0.002946581659778611,0.054282424962216004
