Season,metric,value_column,weight_column,n_players,mean,median,p25,p75,weighted_mean,age_standardized_weighted_mean,weight_sum
2020,BRef PER,BRef_PER,BRef_MP,31,11.677419354838708,10.7,8.55,13.3,11.587056454190908,11.644832362938674,31282.0
2021,BRef PER,BRef_PER,BRef_MP,33,11.248484848484848,11.3,8.9,13.9,11.65642767370878,12.196583821745955,33418.0
2022,BRef PER,BRef_PER,BRef_MP,41,11.946341463414635,11.2,10.0,13.6,12.59319097306479,12.349855787806952,41210.0
2023,BRef PER,BRef_PER,BRef_MP,32,11.474999999999998,11.3,8.8,13.4,12.402014422323248,12.673322021736727,38274.0
2024,BRef PER,BRef_PER,BRef_MP,28,12.125000000000002,11.7,8.575,13.825,13.031986677357677,13.346240183309686,32426.0
1997,BRef VORP,BRef_VORP,BRef_MP,18,0.011111111111111108,-0.15000000000000002,-0.4,0.17500000000000002,0.3201243839474302,0.3180061370715546,25566.0
1998,BRef VORP,BRef_VORP,BRef_MP,13,0.6769230769230768,0.4,-0.4,0.7,1.1971014492753622,0.9292327874125552,22425.0
1999,BRef VORP,BRef_VORP,BRef_MP,14,0.4571428571428572,0.15000000000000002,-0.07500000000000001,0.575,0.775363396101751,0.7687735364519631,12108.0
2000,BRef VORP,BRef_VORP,BRef_MP,14,0.37142857142857144,-0.1,-0.2,0.875,0.8098702646600935,0.8735573436807509,19270.0
2001,BRef VORP,BRef_VORP,BRef_MP,15,-0.11999999999999998,-0.2,-0.5,0.2,0.009716690042075739,-0.18658403224643122,17825.0
2002,BRef VORP,BRef_VORP,BRef_MP,21,0.36190476190476195,0.2,-0.3,0.7,0.7608556738890928,0.5545987744441475,27230.0
2003,BRef VORP,BRef_VORP,BRef_MP,18,-0.011111111111111146,-0.1,-0.4,0.30000000000000004,0.196907663787323,0.20085509997699857,25353.0
2004,BRef VORP,BRef_VORP,BRef_MP,16,0.19374999999999992,-0.2,-0.45,0.575,0.5483008946790142,0.48095515638953834,25484.0
2005,BRef VORP,BRef_VORP,BRef_MP,27,0.26666666666666666,0.0,-0.2,0.8,0.5120068707233969,0.4680566750553883,35513.0
2006,BRef VORP,BRef_VORP,BRef_MP,20,0.20000000000000004,-0.1,-0.4,0.125,0.6678027528241508,0.3948420353415388,25937.0
2007,BRef VORP,BRef_VORP,BRef_MP,21,0.11904761904761904,0.1,-0.2,0.3,0.13498797734034318,0.10644263295383774,24537.0
2008,BRef VORP,BRef_VORP,BRef_MP,23,-0.13043478260869565,-0.2,-0.4,0.25,-0.099307907524665,-0.15305714420431557,27164.0
2009,BRef VORP,BRef_VORP,BRef_MP,27,0.15925925925925924,0.1,-0.3,0.6,0.3473944853673103,0.1895787209831531,40184.0
2010,BRef VORP,BRef_VORP,BRef_MP,22,0.4227272727272728,0.2,-0.275,0.825,0.6907512814868394,0.5549038586639753,31799.0
2011,BRef VORP,BRef_VORP,BRef_MP,23,0.08695652173913046,-0.2,-0.4,0.35,0.44113147188706137,0.3389531227068687,28759.0
2012,BRef VORP,BRef_VORP,BRef_MP,25,0.15200000000000002,0.0,-0.2,0.2,0.245995599559956,0.2639301118564624,27270.0
2013,BRef VORP,BRef_VORP,BRef_MP,28,0.0892857142857143,0.05,-0.325,0.3,0.29507066746766997,0.3145810601642592,31627.0
2014,BRef VORP,BRef_VORP,BRef_MP,21,-0.2333333333333334,-0.2,-0.4,-0.1,-0.14438685208596716,-0.19633259588612606,23730.0
2015,BRef VORP,BRef_VORP,BRef_MP,24,-0.15416666666666667,-0.2,-0.325,0.125,-0.12784781629896444,-0.18775822007676746,26652.0
2016,BRef VORP,BRef_VORP,BRef_MP,27,0.13333333333333336,0.0,-0.35,0.30000000000000004,0.271804568605325,0.30618493230986543,32789.0
2017,BRef VORP,BRef_VORP,BRef_MP,24,-0.2833333333333334,-0.15000000000000002,-0.42500000000000004,0.0,-0.42775252197255054,-0.3583444474279454,23097.0
2018,BRef VORP,BRef_VORP,BRef_MP,30,0.21,0.0,-0.45,0.575,0.5238495917704925,0.3965153202307712,40051.0
2019,BRef VORP,BRef_VORP,BRef_MP,30,0.13999999999999999,0.05,-0.275,0.375,0.2840032114004717,0.23249300227591668,39858.0
2020,BRef VORP,BRef_VORP,BRef_MP,31,-0.2483870967741935,-0.2,-0.45,0.1,-0.35323508727063485,-0.3808123284462202,31282.0
2021,BRef VORP,BRef_VORP,BRef_MP,33,-0.15454545454545454,-0.2,-0.4,0.1,-0.13568735412053384,0.03705180478122929,33418.0
2022,BRef VORP,BRef_VORP,BRef_MP,41,-0.06829268292682927,-0.1,-0.4,0.1,0.10820431933996603,0.06716909668249411,41210.0
2023,BRef VORP,BRef_VORP,BRef_MP,32,-0.15625,-0.15000000000000002,-0.6,0.1,-0.08758164811621465,-0.02023502279328287,38274.0
2024,BRef VORP,BRef_VORP,BRef_MP,28,0.09642857142857142,-0.15000000000000002,-0.525,0.275,0.330787022759514,0.5032656204716146,32426.0
1997,BRef WS,BRef_WS,BRef_MP,18,1.7944444444444443,1.1,0.625,3.125,2.4945748259407026,2.6214653225927878,25566.0
1998,BRef WS,BRef_WS,BRef_MP,13,3.4153846153846152,2.0,0.8,4.0,4.757364548494984,4.039198847105502,22425.0
1999,BRef WS,BRef_WS,BRef_MP,14,1.7,1.35,0.725,2.35,2.3885447637925337,2.2791631387125304,12108.0
2000,BRef WS,BRef_WS,BRef_MP,14,1.957142857142857,2.0,0.625,2.525,2.96673585884795,3.1022751269895545,19270.0
2001,BRef WS,BRef_WS,BRef_MP,15,1.3066666666666669,1.3,0.05,2.3499999999999996,1.8262776998597474,0.9862614726113623,17825.0
2002,BRef WS,BRef_WS,BRef_MP,21,2.3238095238095235,1.8,0.8,3.0,3.394186558942343,3.1238376135757187,27230.0
2003,BRef WS,BRef_WS,BRef_MP,18,1.8333333333333333,0.7,0.125,2.675,2.7759633968366657,2.830977989490524,25353.0
